,id,car_brand,car_registration_year,car_eng_pow,customer_age,postal_code,claim_amount,policy_id,marital_status,policy_start,policy_end,car_age
1877,1844,Chevrolet,1954,more than 250,45.0,9265,859.35,P18143,Single,3/16/2020,1/3/2022,68
1878,1845,GMC,2008,more than 250,51.0,,583.73,P76169,Single,9/14/2020,4/3/2021,14
1879,1846,Porsche,2005,more than 250,98.0,,1618.61,P90744,Single,1/3/2020,1/20/2021,17
1880,1847,Chevrolet,2005,more than 250,30.0,,1660.1,P38415,Single,12/17/2019,9/9/2021,17
1881,1848,Dodge,2002,more than 250,83.0,,491.72,P81956,Single,12/21/2020,11/3/2021,20
1882,1849,Pontiac,1993,more than 250,88.0,11-130,1483.25,P54002,Married,7/26/2019,7/29/2021,29
1883,1850,Ford,1991,,,,19.73,P69797,Single,11/24/2019,2/1/2022,31
1884,1851,GMC,2003,more than 250,50.0,37140-000,593.64,P07877,Single,9/29/2019,8/10/2021,19
1885,1852,Land Rover,2011,0-100,59.0,,14.88,P27114,Married,7/7/2020,1/12/2021,11
1886,1853,Audi,2003,100-250,59.0,1413,1911.45,P92842,Married,7/2/2019,1/3/2022,19
1887,1854,Nissan,2009,0-100,20.0,,456.28,P48696,Married,10/15/2020,4/3/2021,13
1888,1855,Chevrolet,2002,more than 250,60.0,426 71,2036.3,P77935,Married,2/7/2019,12/20/2021,20
1889,1856,Chevrolet,2008,100-250,36.0,2855-609,1237.56,P42890,Single,4/8/2020,7/12/2021,14
1890,1857,Audi,2010,more than 250,67.0,,1526.14,P34248,Married,6/10/2019,6/19/2021,12
1891,1858,Plymouth,2000,100-250,92.0,,1664.09,P76705,Single,5/14/2020,5/26/2021,22
1892,1859,Lamborghini,1990,more than 250,32.0,,2102.18,P88637,Single,7/19/2020,3/16/2021,32
1893,1860,Ford,2007,100-250,67.0,5439,1574.61,P44418,Married,8/5/2020,10/11/2021,15
1894,1861,Isuzu,1999,0-100,27.0,,1407.54,P46250,Married,4/8/2019,6/29/2021,23
1895,1862,Chevrolet,2002,100-250,82.0,103 50,966.85,P76054,Single,1/13/2020,1/10/2022,20
1896,1863,Kia,2012,more than 250,73.0,,1805.67,P00119,Married,4/17/2019,12/10/2021,10
1897,1864,Mercedes-Benz,1992,100-250,31.0,,1332.05,P42777,Married,6/14/2019,1/7/2021,30
1898,1865,Pontiac,1994,100-250,54.0,2615-009,1134.6,P59262,Single,6/14/2019,11/7/2021,28
1899,1866,Volkswagen,1989,more than 250,23.0,,0.0,P60842,Single,7/21/2020,5/8/2021,33
1900,1867,Eagle,1996,more than 250,39.0,,2089.18,P15906,Single,10/17/2019,12/28/2021,26
1901,1868,Mercury,2009,more than 250,32.0,,136.16,P27623,Single,3/13/2020,1/10/2021,13
1902,1869,Toyota,2007,more than 250,63.0,435 43,1312.39,P63936,Married,9/23/2020,5/17/2021,15
1903,1870,GMC,1995,more than 250,65.0,,788.99,P54228,Single,10/21/2019,10/23/2021,27
1904,1872,Hyundai,2002,100-250,22.0,,804.85,P96179,Married,12/7/2019,7/6/2021,20
1905,1873,Toyota,2009,more than 250,41.0,205018,594.86,P29277,Single,1/19/2020,1/10/2022,13
1906,1874,Isuzu,2001,100-250,83.0,,1138.53,P99398,Single,12/2/2019,5/19/2021,21
1907,1875,Lexus,1999,100-250,94.0,12020,191.32,P79219,Single,10/25/2019,8/14/2021,23
1908,1876,Mercedes-Benz,1993,0-100,64.0,35244,2094.88,P52630,Single,1/26/2020,1/29/2021,29
1909,1877,Dodge,1992,more than 250,26.0,52438,2209.13,P97936,Single,8/23/2020,6/23/2021,30
1910,1878,Chevrolet,1996,100-250,50.0,9225,0.0,P43322,Single,6/14/2019,5/13/2021,26
1911,1879,Pontiac,1998,more than 250,33.0,2900-005,875.14,P95926,Single,5/3/2019,6/20/2021,24
1912,1880,Saab,1992,more than 250,16.0,161140,1770.43,P69081,Single,5/7/2019,7/28/2021,30
1913,1881,Lincoln,1993,more than 250,91.0,332 04,417.12,P08463,Married,8/16/2020,4/9/2021,29
1914,1882,Nissan,1994,100-250,70.0,3501,56.24,P48407,Married,5/14/2019,11/9/2021,28
1915,1883,Pontiac,1994,more than 250,28.0,59-940,170.87,P95493,Married,5/25/2019,8/16/2021,28
1916,1884,GMC,1995,100-250,71.0,,1240.89,P30233,Married,7/13/2020,2/12/2022,27
1917,1885,Suzuki,2009,100-250,72.0,700-0046,2312.44,P47961,Married,2/23/2019,10/21/2021,13
1918,1886,Pontiac,2001,100-250,72.0,55573,1890.23,P67080,Single,8/4/2020,7/12/2021,21
1919,1887,Oldsmobile,1999,more than 250,41.0,,452.8,P72360,Single,7/24/2019,2/15/2021,23
1920,1888,Mercury,1985,0-100,23.0,,463.42,P67572,Single,3/20/2019,5/15/2021,37
1921,1889,Mazda,2009,more than 250,66.0,,1408.15,P77165,Married,12/1/2020,1/29/2021,13
1922,1890,Nissan,2008,more than 250,85.0,,705.0,P03364,Single,6/12/2019,10/17/2021,14
1923,1891,Dodge,2006,more than 250,94.0,6401,2356.64,P92342,Single,9/7/2019,10/6/2021,16
1924,1892,Chevrolet,1993,more than 250,52.0,,2240.75,P81788,Married,1/7/2020,1/14/2021,29
1925,1893,Ford,1997,more than 250,97.0,291 36,1542.5,P58915,Married,6/8/2020,9/4/2021,25
1926,1894,Lincoln,2001,100-250,78.0,297 32,1875.49,P34096,Married,9/23/2019,2/14/2021,21
1927,1895,Pontiac,2002,more than 250,63.0,,126.27,P31960,Single,11/24/2020,6/21/2021,20
1928,1896,Bentley,2010,more than 250,57.0,,1862.8,P19269,Married,12/22/2020,10/17/2021,12
1929,1897,Ford,2010,more than 250,62.0,,0.0,P76486,Single,10/7/2019,10/11/2021,12
1930,1898,Mercury,2007,0-100,79.0,,2090.68,P74287,Married,9/20/2020,9/3/2021,15
1931,1899,Ford,2010,100-250,52.0,,0.0,P32060,Single,6/13/2020,9/17/2021,12
1932,1900,GMC,2000,more than 250,86.0,,50.25,P35826,Single,6/29/2019,7/8/2021,22
1933,1901,Toyota,2005,0-100,68.0,8204,1869.69,P32250,Single,12/18/2019,2/28/2022,17
1934,1902,Pontiac,2005,100-250,91.0,,437.09,P00448,Single,4/17/2019,12/24/2021,17
1935,1903,Chevrolet,1997,100-250,17.0,,933.54,P32663,Single,10/19/2020,11/10/2021,25
1936,1904,Toyota,2003,100-250,38.0,94474 CEDEX,1683.01,P49086,Single,3/22/2019,1/4/2021,19
1937,1905,Mitsubishi,1987,more than 250,87.0,753 09,713.17,P38794,Single,7/8/2019,9/12/2021,35
1938,1906,GMC,1995,more than 250,45.0,,2280.83,P42351,Married,8/15/2019,2/5/2022,27
1939,1907,GMC,1993,more than 250,59.0,,1215.3,P04587,Married,8/2/2019,7/11/2021,29
1940,1908,Nissan,1997,100-250,73.0,,2079.94,P37253,Single,11/9/2019,12/19/2021,25
1941,1909,Mercury,2007,more than 250,64.0,662 24,1576.86,P41965,Single,4/16/2020,11/5/2021,15
1942,1910,Chevrolet,2006,0-100,90.0,,387.55,P61695,Single,5/24/2019,11/13/2021,16
1943,1911,Jeep,2010,more than 250,94.0,,432.2,P94330,Single,1/29/2020,11/21/2021,12
1944,1912,GMC,1994,0-100,83.0,,842.39,P35367,Married,1/21/2020,11/9/2021,28
1945,1913,Aston Martin,2011,more than 250,16.0,,879.06,P99414,Married,4/2/2019,4/12/2021,11
1946,1914,Honda,2012,more than 250,57.0,36120,290.65,P80281,Single,9/28/2019,4/27/2021,10
1947,1915,BMW,2002,100-250,29.0,,1707.14,P81977,Single,6/23/2019,8/25/2021,20
1948,1916,Chevrolet,1978,more than 250,75.0,62375,1859.53,P02097,Married,8/18/2020,3/28/2021,44
1949,1917,Land Rover,1997,more than 250,88.0,5608,511.85,P39556,Single,10/1/2020,2/4/2022,25
1950,1918,Lotus,1988,more than 250,68.0,,1742.76,P33194,Single,7/19/2019,5/5/2021,34
1951,1919,Mercury,1990,more than 250,80.0,4805-196,65.84,P75326,Single,2/27/2019,7/3/2021,32
1952,1920,Jaguar,2007,more than 250,34.0,,2086.16,P23509,Single,4/9/2020,10/8/2021,15
1953,1921,Toyota,1995,more than 250,39.0,,1450.79,P99161,Married,10/7/2019,4/5/2021,27
1954,1922,BMW,2003,100-250,38.0,91169 CEDEX,1798.87,P05276,Married,4/25/2019,4/6/2021,19
1955,1923,Pontiac,1990,more than 250,70.0,,2319.22,P58978,Married,7/7/2019,10/12/2021,32
1956,1924,Hummer,2002,100-250,89.0,,1700.79,P15934,Single,8/15/2020,11/6/2021,20
1957,1925,Pontiac,1992,more than 250,63.0,5509,1838.74,P05131,Married,8/31/2020,5/2/2021,30
1958,1926,Chevrolet,2004,more than 250,22.0,683558,1947.11,P11879,Single,7/3/2019,5/23/2021,18
1959,1927,Nissan,2009,100-250,89.0,,157.68,P23755,Single,5/31/2020,8/19/2021,13
1960,1928,Pontiac,1986,100-250,43.0,,1821.55,P71349,Single,1/23/2019,2/19/2021,36
1961,1929,GMC,1999,more than 250,62.0,7142,365.86,P52243,Married,10/20/2019,10/24/2021,23
1962,1930,Infiniti,1999,more than 250,66.0,,1086.74,P94409,Single,7/23/2019,10/28/2021,23
1963,1931,Aston Martin,2011,more than 250,73.0,,2086.22,P15491,Single,11/29/2019,1/12/2022,11
1964,1932,GMC,2003,more than 250,39.0,,1308.33,P45699,Single,12/14/2020,11/21/2021,19
1965,1933,Suzuki,2003,more than 250,86.0,,2047.17,P26944,Single,5/29/2020,8/10/2021,19
1966,1934,Ford,1999,more than 250,57.0,,479.67,P90203,Married,10/26/2020,12/19/2021,23
1967,1935,Lexus,2009,100-250,33.0,,2385.62,P48442,Single,1/31/2019,10/3/2021,13
1968,1936,Maserati,1990,more than 250,92.0,54410,1229.0,P94461,Married,5/2/2019,4/4/2021,32
1969,1937,Lexus,2008,100-250,57.0,9201,939.8,P04339,Married,3/27/2020,7/30/2021,14
1970,1938,Mercedes-Benz,1989,100-250,78.0,59704 CEDEX,2212.82,P75399,Single,8/16/2020,9/10/2021,33
1971,1940,Dodge,1997,100-250,36.0,4775-174,1236.83,P17929,Married,9/11/2019,8/6/2021,25
1972,1941,Lexus,2012,100-250,85.0,,233.24,P01779,Single,9/6/2019,10/11/2021,10
1973,1942,MINI,2010,more than 250,16.0,97019 CEDEX,691.0,P70345,Married,11/7/2019,2/28/2021,12
1974,1943,Mercedes-Benz,2011,more than 250,90.0,,2411.37,P77452,Single,4/27/2020,4/19/2021,11
1975,1944,Buick,2004,100-250,65.0,22212,1725.34,P69079,Married,4/30/2019,6/2/2021,18
1976,1945,Mazda,1998,100-250,99.0,97229,0.0,P96215,Single,2/23/2019,11/9/2021,24
1977,1946,Toyota,2012,more than 250,98.0,,0.0,P37012,Single,8/28/2020,8/5/2021,10
1978,1947,Toyota,2003,100-250,46.0,1121,1406.04,P73580,Married,8/29/2019,10/2/2021,19
1979,1948,Nissan,2012,100-250,21.0,45-559,1731.88,P71366,Single,1/20/2019,2/19/2022,10
1980,1949,Chevrolet,2006,more than 250,65.0,,390.39,P00939,Single,6/26/2019,5/25/2021,16
1981,1950,Mazda,1989,more than 250,88.0,,1525.85,P63661,Single,5/15/2019,6/9/2021,33
1982,1951,Mitsubishi,1984,100-250,86.0,,232.48,P80359,Single,10/31/2019,10/19/2021,38
1983,1952,Honda,2006,100-250,94.0,739 47,651.32,P25516,Single,4/12/2020,1/2/2022,16
1984,1953,Toyota,2009,0-100,72.0,D17,1599.56,P07045,Married,11/2/2020,9/18/2021,13
1985,1954,Maserati,1989,100-250,43.0,,140.77,P87891,Married,2/23/2019,11/27/2021,33
1986,1955,Lexus,2006,more than 250,40.0,2405,1314.62,P22728,Married,11/10/2020,7/9/2021,16
1987,1956,Toyota,2007,100-250,84.0,453259,858.28,P42754,Married,9/2/2020,3/18/2021,15
1988,1957,Honda,1984,100-250,31.0,641500,0.0,P50292,Single,5/19/2019,4/4/2021,38
1989,1958,Pontiac,2000,more than 250,84.0,,1137.0,P78612,Single,7/13/2020,12/9/2021,22
1990,1959,Toyota,1993,0-100,38.0,216740,15.44,P68019,Married,4/27/2020,6/17/2021,29
1991,1960,Ford,2008,100-250,62.0,,0.0,P02186,Single,3/19/2020,8/1/2021,14
1992,1961,Ford,2000,100-250,62.0,225,1530.97,P27352,Single,9/26/2019,2/27/2021,22
1993,1962,Mitsubishi,1998,more than 250,46.0,50393,2077.23,P02486,Married,11/6/2019,2/20/2021,24
1994,1963,Geo,1997,more than 250,50.0,345-0036,389.28,P11849,Married,12/31/2019,1/21/2022,25
1995,1964,Ford,1987,more than 250,95.0,,1472.61,P07346,Married,3/20/2020,8/31/2021,35
1996,1965,Infiniti,2008,more than 250,21.0,,560.98,P36134,Single,7/21/2020,9/16/2021,14
1997,1966,Ford,1994,0-100,54.0,,1466.95,P71672,Single,10/23/2020,5/14/2021,28
1998,1967,Lexus,2011,more than 250,62.0,9511,1765.22,P20529,Single,7/16/2019,11/14/2021,11
1999,1968,Dodge,2000,more than 250,83.0,,519.72,P56440,Married,8/28/2020,1/27/2021,22
2000,1969,Pontiac,1989,more than 250,46.0,,2489.25,P05981,Married,6/22/2019,8/11/2021,33
2001,1970,Ford,1993,more than 250,80.0,,1778.77,P66749,Married,7/12/2019,3/10/2021,29
2002,1971,Toyota,2005,more than 250,58.0,56-160,0.0,P73129,Single,11/19/2020,6/30/2021,17
2003,1972,Chevrolet,2005,more than 250,85.0,,2380.05,P76370,Married,3/29/2019,3/1/2021,17
2004,1973,Lotus,2004,more than 250,37.0,66160,1153.26,P54560,Married,8/11/2019,5/18/2021,18
2005,1974,Audi,1989,100-250,72.0,2765-133,2379.51,P15369,Married,5/16/2020,10/12/2021,33
2006,1975,Mercury,1993,more than 250,92.0,,1360.29,P12740,Single,10/21/2020,1/14/2022,29
2007,1976,Chrysler,2004,more than 250,81.0,,0.0,P70835,Single,10/8/2020,1/2/2021,18
2008,1977,Subaru,2008,more than 250,52.0,,1644.55,P03251,Single,7/14/2019,2/8/2021,14
2009,1978,GMC,2011,0-100,99.0,,1976.11,P52056,Single,11/9/2020,5/13/2021,11
2010,1979,Land Rover,2008,100-250,95.0,264,1938.33,P99909,Single,7/31/2020,3/26/2021,14
2011,1980,Dodge,1994,more than 250,31.0,,2108.15,P36963,Married,7/7/2020,7/17/2021,28
2012,1981,Mitsubishi,1998,more than 250,71.0,,447.53,P63201,Single,1/5/2020,1/12/2021,24
2013,1982,Mitsubishi,2003,more than 250,19.0,,1540.74,P07720,Single,9/28/2020,6/25/2021,19
2014,1983,Toyota,1984,100-250,53.0,,1150.61,P72214,Married,2/14/2020,2/7/2021,38
2015,1984,Toyota,2002,more than 250,82.0,267 35,2152.37,P90337,Married,3/25/2019,6/19/2021,20
2016,1985,Toyota,2010,more than 250,20.0,,161.78,P80646,Married,10/28/2020,1/7/2022,12
2017,1986,Mitsubishi,2000,100-250,38.0,,21.3,P07653,Married,10/28/2019,6/1/2021,22
2018,1987,Saturn,2003,more than 250,16.0,,0.0,P40201,Single,3/24/2019,4/4/2021,19
2019,1988,Toyota,2001,more than 250,55.0,682 24,2294.66,P74323,Single,9/4/2020,11/18/2021,21
2020,1989,Volvo,1998,100-250,81.0,,652.29,P26101,Married,11/17/2019,8/15/2021,24
2021,1990,Ford,1989,more than 250,68.0,670-0013,1650.17,P13550,Single,7/20/2020,9/24/2021,33
2022,1991,GMC,1992,0-100,30.0,,974.98,P66884,Married,7/12/2020,7/10/2021,30
2023,1992,Ford,1990,100-250,90.0,,1677.56,P49728,Single,9/5/2019,3/23/2021,32
2024,1993,Chrysler,2008,more than 250,91.0,,639.59,P71292,Married,11/10/2020,1/22/2021,14
2025,1994,Buick,1990,more than 250,69.0,37-723,717.73,P03297,Single,11/7/2019,3/25/2021,32
2026,1995,Mazda,2002,0-100,91.0,,2478.3,P88613,Married,10/29/2020,4/21/2021,20
2027,1996,Plymouth,1978,100-250,57.0,,626.58,P37315,Single,3/28/2020,8/13/2021,44
2028,1997,Ford,2003,more than 250,45.0,43-436,1381.25,P34532,Single,4/8/2020,1/17/2021,19
2029,1998,Chevrolet,2002,100-250,73.0,,1865.91,P42421,Married,12/21/2020,10/13/2021,20
2030,1999,Lincoln,2012,more than 250,81.0,,1193.0,P81215,Married,5/2/2020,6/8/2021,10
2031,2000,Jaguar,2004,100-250,79.0,442710,864.27,P80409,Single,2/25/2020,8/25/2021,18
